,Index,AB,R,HR,RBI,SB,AVG,OBP,H,2B,3B,BBh,SO,SLG,OPS,PTS,Type,Link,IP,K,W,SV,ERA,WHIP,ER,BB,G,GS,L,CG,K9,ID,PlayerInfo,Name,Last,Team,Positions,Status,Projections,Rank,Player,BestADP,WorstADP,AvgADP,StdADP,ADP,vsADP,Notes,Positions2,PlayerInfo2,Description,PtsRank
10,Shohei Ohtani_LAA,530.0,91.0,33,92.0,16.0,0.265,0.353,140,27.0,4.0,72.0,156.0,0.517,0.87,444,P,https://www.fantasypros.com/mlb/players/shohei-ohtani.php,165.6,207.0,13.0,0.0,3.0,1.06,55.0,48.0,49.0,28.0,8.0,0.0,11.25,shohei-ohtani-dh,"Shohei Ohtani (LAA - DH,SP)",Shohei Ohtani,Ohtani,LAA,"DH,SP",,".265|91R|33HR|92RBI|16SB
13-8-0SV|3.00|1.06|11.25K9",11.0,"Shohei Ohtani (LAA - DH,SP)",1.0,18.0,9.6,3.8,12.0,1.0,"This is your annual reminder to ensure you know how Shohei Ohtani's pitcher/hitter eligibility is treated in your league(s), as it can make a world of difference in fantasy value. What it will not make a difference in, however, is his incredible talent on the field. His fifth season in MLB saw a slight decline in hitting stats (34 HR, 95 RBI, .273/.356/.519) (and yes, that was a decline). However, he threw 166 innings, struck out 219 batters, and maintained a 2.33 ERA and 1.01 WHIP to finish fourth in Cy Young voting. The Angels have stated they plan to pitch Ohtani every sixth day as regularly as possible, meaning he could conceivably get 28-30 starts in addition to 600 plate appearances. On top of all of that, he is in his walk year and will be auditioning for what will surely be a huge contract. Yes, he clogs your Utility spot, and it can be frustrating to manage him in weekly leagues where he can only start as one or the other. But if you play on a platform where he is counted as both at all times, he is the fantasy 1.1, no matter who they give the real-life MVP to.","DH,SP","Shohei Ohtani (LAA - DH,SP)",".265|91R|33HR|92RBI|16SB
13-8-0SV|3.00|1.06|11.25K9
This is your annual reminder to ensure you know how Shohei Ohtani's pitcher/hitter eligibility is treated in your league(s), as it can make a world of difference in fantasy value. What it will not make a difference in, however, is his incredible talent on the field. His fifth season in MLB saw a slight decline in hitting stats (34 HR, 95 RBI, .273/.356/.519) (and yes, that was a decline). However, he threw 166 innings, struck out 219 batters, and maintained a 2.33 ERA and 1.01 WHIP to finish fourth in Cy Young voting. The Angels have stated they plan to pitch Ohtani every sixth day as regularly as possible, meaning he could conceivably get 28-30 starts in addition to 600 plate appearances. On top of all of that, he is in his walk year and will be auditioning for what will surely be a huge contract. Yes, he clogs your Utility spot, and it can be frustrating to manage him in weekly leagues where he can only start as one or the other. But if you play on a platform where he is counted as both at all times, he is the fantasy 1.1, no matter who they give the real-life MVP to.",16.0
11,Corbin Burnes_MIL,,,20,,,,,148,,,,,,,497,P,https://www.fantasypros.com/mlb/players/corbin-burnes.php,190.8,230.0,13.0,0.0,3.09,1.05,65.0,52.0,31.0,31.0,8.0,0.0,10.85,corbin-burnes,Corbin Burnes (MIL - SP),Corbin Burnes,Burnes,MIL,SP,,13-8-0SV|3.09|1.05|10.85K9,12.0,Corbin Burnes (MIL - SP),9.0,26.0,13.9,2.1,13.0,1.0,"The Brewers took the training wheels off for Corbin Burnes in 2022, allowing him to throw 202 innings after only 167 the year before. The 28-year-old didn't disappoint, striking out 243 batters while feasting on the free-swinging NL Central batters. Some fatigue appeared to set in following the All-Star Break, but overall, his numbers remained elite, with an xFIP of 2.85, a K/9 of 10.83, and a WHIP of 0.97. With no clear-cut SP1 in fantasy this season, Burnes is a solid choice, as he will buoy your pitching categories while pitching in front of a Top 10 defensive team.",SP,Corbin Burnes (MIL - SP),"13-8-0SV|3.09|1.05|10.85K9
The Brewers took the training wheels off for Corbin Burnes in 2022, allowing him to throw 202 innings after only 167 the year before. The 28-year-old didn't disappoint, striking out 243 batters while feasting on the free-swinging NL Central batters. Some fatigue appeared to set in following the All-Star Break, but overall, his numbers remained elite, with an xFIP of 2.85, a K/9 of 10.83, and a WHIP of 0.97. With no clear-cut SP1 in fantasy this season, Burnes is a solid choice, as he will buoy your pitching categories while pitching in front of a Top 10 defensive team.",4.0
12,Freddie Freeman_LAD,576.0,101.0,24,88.0,9.0,0.301,0.385,174,35.0,2.0,79.0,101.0,0.494,0.88,470,H,https://www.fantasypros.com/mlb/players/freddie-freeman.php,,,,,,,,,,,,,,freddie-freeman,Freddie Freeman (LAD - 1B),Freddie Freeman,Freeman,LAD,1B,,.301|101R|24HR|88RBI|9SB,13.0,Freddie Freeman (LAD - 1B),7.0,26.0,14.6,3.8,9.0,-4.0,"After a volatile offseason that saw him sign with the Dodgers, Freddie Freeman settled in and got to work being the hitting machine fantasy managers have come to know and love. While his HR total dropped to 21, his runs (117), RBI (100), and SB (13) kept him in the fantasy MVP conversation. What we really love, though, are his ratios. He may not duplicate his .325/.407/.511 line again, his three-year average of .312/.415/.563 says that range is possible with his elite skills. Ranking in the 90th percentile in K%, BB%, and xwOBA is all you need to know to feel confident in grabbing the 33-year-old in the second round.",1B,Freddie Freeman (LAD - 1B),".301|101R|24HR|88RBI|9SB
After a volatile offseason that saw him sign with the Dodgers, Freddie Freeman settled in and got to work being the hitting machine fantasy managers have come to know and love. While his HR total dropped to 21, his runs (117), RBI (100), and SB (13) kept him in the fantasy MVP conversation. What we really love, though, are his ratios. He may not duplicate his .325/.407/.511 line again, his three-year average of .312/.415/.563 says that range is possible with his elite skills. Ranking in the 90th percentile in K%, BB%, and xwOBA is all you need to know to feel confident in grabbing the 33-year-old in the second round.",9.0
13,Mike Trout_LAA,545.0,102.0,39,96.0,3.0,0.271,0.364,148,30.0,3.0,80.0,168.0,0.552,0.916,422,H,https://www.fantasypros.com/mlb/players/mike-trout.php,,,,,,,,,,,,,,mike-trout,Mike Trout (LAA - OF),Mike Trout,Trout,LAA,OF,,.271|102R|39HR|96RBI|3SB,14.0,Mike Trout (LAA - CF),6.0,30.0,15.4,3.7,23.0,9.0,"Mike Trout may have had the quietest 40-homer season in 2022. Whether he was lost in the Aaron Judge hoopla or continues to squander an incredible career on a terrible team (hint: it's the latter), Trout went about his business as he always has. He only played in 119 games due to a rare and persistent back injury that will require more rest days going forward, even when healthy. On the other hand, those 40 HR and .347 ISO probably won some leagues last year for patient managers who could ride out the injuries. Steamer projections have him hitting another 40 and maybe crossing the century mark on runs and RBI if anyone aside from Shohei Ohtani shows up to play in L.A. He is a top OBP guy and his ratios have one of the highest floors in baseball. The stolen bases are most likely gone forever, but he could pair nicely with a speed guy from Round 1. At the end of the day, he is still Mike Trout, for better or worse. You know what you're getting.",OF,Mike Trout (LAA - OF),".271|102R|39HR|96RBI|3SB
Mike Trout may have had the quietest 40-homer season in 2022. Whether he was lost in the Aaron Judge hoopla or continues to squander an incredible career on a terrible team (hint: it's the latter), Trout went about his business as he always has. He only played in 119 games due to a rare and persistent back injury that will require more rest days going forward, even when healthy. On the other hand, those 40 HR and .347 ISO probably won some leagues last year for patient managers who could ride out the injuries. Steamer projections have him hitting another 40 and maybe crossing the century mark on runs and RBI if anyone aside from Shohei Ohtani shows up to play in L.A. He is a top OBP guy and his ratios have one of the highest floors in baseball. The stolen bases are most likely gone forever, but he could pair nicely with a speed guy from Round 1. At the end of the day, he is still Mike Trout, for better or worse. You know what you're getting.",25.0
14,Bobby Witt Jr._KC,590.0,86.0,23,76.0,27.0,0.259,0.302,153,33.0,5.0,37.0,137.0,0.445,0.746,357,H,https://www.fantasypros.com/mlb/players/bobby-witt-jr.php,,,,,,,,,,,,,,bobby-witt-jr,"Bobby Witt Jr. (KC - 3B,SS)",Bobby Witt Jr.,Witt Jr.,KC,"3B,SS",,.259|86R|23HR|76RBI|27SB,15.0,"Bobby Witt Jr. (KC - 3B,SS)",7.0,29.0,15.6,4.4,16.0,1.0,"There were a lot of arguments prior to the 2022 season about whether Witt was ready for the majors full time or if he would need some seasoning. The 22-year-old responded by getting 632 plate appearances, hitting 20 HR, stealing 30 bases, and scoring 82 runs while knocking in 80. Not a bad way to introduce yourself to the neighborhood. Witt struggled to get on base, walking away with an OBP of .294 and xwOBA of .313. He also struggled defensively, which could lead to more time at third base, depending on how Kansas City wants to play him. But he will play every day, and with the new base-stealing rules boosting that category, he may run every day, too. In dynasty leagues, he is already taken; for those in redraft, he is worth a high pick.","3B,SS","Bobby Witt Jr. (KC - 3B,SS)",".259|86R|23HR|76RBI|27SB
There were a lot of arguments prior to the 2022 season about whether Witt was ready for the majors full time or if he would need some seasoning. The 22-year-old responded by getting 632 plate appearances, hitting 20 HR, stealing 30 bases, and scoring 82 runs while knocking in 80. Not a bad way to introduce yourself to the neighborhood. Witt struggled to get on base, walking away with an OBP of .294 and xwOBA of .313. He also struggled defensively, which could lead to more time at third base, depending on how Kansas City wants to play him. But he will play every day, and with the new base-stealing rules boosting that category, he may run every day, too. In dynasty leagues, he is already taken; for those in redraft, he is worth a high pick.",66.0
15,Gerrit Cole_NYY,,,27,,,,,155,,,,,,,505,P,https://www.fantasypros.com/mlb/players/gerrit-cole.php,195.8,242.0,14.0,0.0,3.3,1.05,72.0,50.0,32.0,32.0,9.0,1.0,11.12,gerrit-cole,Gerrit Cole (NYY - SP),Gerrit Cole,Cole,NYY,SP,,14-9-0SV|3.30|1.05|11.12K9,16.0,Gerrit Cole (NYY - SP),9.0,35.0,15.8,3.1,15.0,-1.0,"Gerrit Cole demonstrated some decline in 2022, allowing 1.48 HR/9 on his way to a 3.50 ERA and a career-high total in homers allowed with 33. There is your knock on the 32-year-old. The rest of his numbers remained stellar. He led the league in strikeouts with 257 of them in 200 2/3 innings, kept his WHIP at 1.02, and carried an xFIP of 2.77, meaning his ratios were slightly inflated. On top of that, the Yankees led MLB in team defensive runs saved, so anything FIP doesn't take into consideration should still be positive. Cole will typically pitch into the sixth inning, meaning he qualifies for wins and quality starts more often than not, and the Yankees should win an abundance of games in 2023. He is not the clear-cut SP1 he's been in years past, but he should still be one of the first off the board.",SP,Gerrit Cole (NYY - SP),"14-9-0SV|3.30|1.05|11.12K9
Gerrit Cole demonstrated some decline in 2022, allowing 1.48 HR/9 on his way to a 3.50 ERA and a career-high total in homers allowed with 33. There is your knock on the 32-year-old. The rest of his numbers remained stellar. He led the league in strikeouts with 257 of them in 200 2/3 innings, kept his WHIP at 1.02, and carried an xFIP of 2.77, meaning his ratios were slightly inflated. On top of that, the Yankees led MLB in team defensive runs saved, so anything FIP doesn't take into consideration should still be positive. Cole will typically pitch into the sixth inning, meaning he qualifies for wins and quality starts more often than not, and the Yankees should win an abundance of games in 2023. He is not the clear-cut SP1 he's been in years past, but he should still be one of the first off the board.",2.0
16,Bo Bichette_TOR,604.0,93.0,24,86.0,16.0,0.283,0.33,171,37.0,2.0,42.0,137.0,0.469,0.799,385,H,https://www.fantasypros.com/mlb/players/bo-bichette.php,,,,,,,,,,,,,,bo-bichette,Bo Bichette (TOR - SS),Bo Bichette,Bichette,TOR,SS,,.283|93R|24HR|86RBI|16SB,17.0,Bo Bichette (TOR - SS),11.0,43.0,16.5,3.3,18.0,1.0,"Raise your hand if you cursed at and/or traded Bo Bichette prior to the All-Star Break last season! He ended the first half with 14 HR, five SB (out of 10 attempts), and a slash line of .259/.301/.430. He looked lost in a lineup that should have been a bastion of productivity, and fantasy managers everywhere panicked. The 24-year-old responded by slashing .329/.370/.521 with 10 HR and eight SB (out of 10 attempts). That second-half stat line was much closer to his career average, and he still bats in a high-octane lineup that should drive his counting stats back to the 25/15 range without harming your ratios. While he may not be a slam dunk high-round pick, his upside makes him worthy of his ADP.",SS,Bo Bichette (TOR - SS),".283|93R|24HR|86RBI|16SB
Raise your hand if you cursed at and/or traded Bo Bichette prior to the All-Star Break last season! He ended the first half with 14 HR, five SB (out of 10 attempts), and a slash line of .259/.301/.430. He looked lost in a lineup that should have been a bastion of productivity, and fantasy managers everywhere panicked. The 24-year-old responded by slashing .329/.370/.521 with 10 HR and eight SB (out of 10 attempts). That second-half stat line was much closer to his career average, and he still bats in a high-octane lineup that should drive his counting stats back to the 25/15 range without harming your ratios. While he may not be a slam dunk high-round pick, his upside makes him worthy of his ADP.",49.0
17,Manny Machado_SD,587.0,91.0,31,100.0,9.0,0.272,0.344,160,31.0,1.0,64.0,125.0,0.489,0.833,432,H,https://www.fantasypros.com/mlb/players/manny-machado.php,,,,,,,,,,,,,,manny-machado,Manny Machado (SD - 3B),Manny Machado,Machado,SD,3B,,.272|91R|31HR|100RBI|9SB,18.0,Manny Machado (SD - 3B),12.0,27.0,16.8,2.4,14.0,-4.0,"Manny Machado took a look at his 2021 numbers and thought they were a little low, so he decided to have one of the best years of his career in 2022, finishing second to Paul Goldschmidt for NL MVP. The two knocks on Machado are that his K% was a career-high of 20.7, and he's not getting faster as he ages, but fantasy managers aren't drafting him for his speed. He is a Top 3 third baseman, providing a bankable 30/100/100 while slashing in the .300/.360/.500 range for fantasy managers who decide to power their infield early in drafts. Additionally, the acquisition of Xander Bogaerts, a more relaxed Juan Soto, and a returning, ringworm-free Fernando Tatis Jr. surround him in the Padres lineup. Machado is a safe but exciting draft pick in the second round.",3B,Manny Machado (SD - 3B),".272|91R|31HR|100RBI|9SB
Manny Machado took a look at his 2021 numbers and thought they were a little low, so he decided to have one of the best years of his career in 2022, finishing second to Paul Goldschmidt for NL MVP. The two knocks on Machado are that his K% was a career-high of 20.7, and he's not getting faster as he ages, but fantasy managers aren't drafting him for his speed. He is a Top 3 third baseman, providing a bankable 30/100/100 while slashing in the .300/.360/.500 range for fantasy managers who decide to power their infield early in drafts. Additionally, the acquisition of Xander Bogaerts, a more relaxed Juan Soto, and a returning, ringworm-free Fernando Tatis Jr. surround him in the Padres lineup. Machado is a safe but exciting draft pick in the second round.",22.0
18,Rafael Devers_BOS,586.0,91.0,32,101.0,4.0,0.283,0.345,166,37.0,2.0,56.0,128.0,0.514,0.859,436,H,https://www.fantasypros.com/mlb/players/rafael-devers.php,,,,,,,,,,,,,,rafael-devers,Rafael Devers (BOS - 3B),Rafael Devers,Devers,BOS,3B,,.283|91R|32HR|101RBI|4SB,19.0,Rafael Devers (BOS - 3B),13.0,39.0,19.8,2.2,19.0,0.0,"Rafael Devers is one of the best players in baseball who seems consistently overlooked in fantasy circles. Perhaps that will change in 2023, though he will be playing in one of the least fearsome Boston lineups of his career. Gone are Xander Bogaerts and J.D. Martinez, so Devers will rely on Trevor Story, international signing Masataka Yoshida, Kike Hernandez, and others to boost his runs and RBI, which fell below 100 for the first time in 2022. As a fantasy player, Devers has all of the skills managers would ask for in a third baseman. He mashes the ball, gets on base, and is a four-category player in a friendly ballpark. He also now has the security of an 11-year, $331 million contract to stay with the only team he's been on, though whether or not that impacts his performance remains to be seen.",3B,Rafael Devers (BOS - 3B),".283|91R|32HR|101RBI|4SB
Rafael Devers is one of the best players in baseball who seems consistently overlooked in fantasy circles. Perhaps that will change in 2023, though he will be playing in one of the least fearsome Boston lineups of his career. Gone are Xander Bogaerts and J.D. Martinez, so Devers will rely on Trevor Story, international signing Masataka Yoshida, Kike Hernandez, and others to boost his runs and RBI, which fell below 100 for the first time in 2022. As a fantasy player, Devers has all of the skills managers would ask for in a third baseman. He mashes the ball, gets on base, and is a four-category player in a friendly ballpark. He also now has the security of an 11-year, $331 million contract to stay with the only team he's been on, though whether or not that impacts his performance remains to be seen.",21.0
19,Pete Alonso_NYM,572.0,89.0,37,112.0,4.0,0.262,0.338,150,27.0,1.0,66.0,129.0,0.507,0.845,443,H,https://www.fantasypros.com/mlb/players/peter-alonso.php,,,,,,,,,,,,,,peter-alonso,"Pete Alonso (NYM - 1B,DH)",Pete Alonso,Alonso,NYM,"1B,DH",,.262|89R|37HR|112RBI|4SB,20.0,"Pete Alonso (NYM - 1B,DH)",10.0,28.0,20.5,1.7,17.0,-3.0,"The Polar Bear was dethroned at the 2022 HR Derby but otherwise had a phenomenal campaign, hitting 40 HR with 131 RBI, 95 runs, and lowering his K% to a career-low 18.7. He had an impressive xwOBA of .354, an ISO of .246, and WRC+ of 143 while batting cleanup in New York. Projections for the 28-year-old look similar to this stat line, though he will have a boosted lineup ahead of him to knock in with the re-signing of Brandon Nimmo, return of Francisco Lindor, and anyone else Steve Cohen decides to add to his luxury tax mountain. The beauty of Alonso is that he has all of the power without cratering your batting average (.271 last season). He remains worthy of a second-round pick in 2023.","1B,DH","Pete Alonso (NYM - 1B,DH)",".262|89R|37HR|112RBI|4SB
The Polar Bear was dethroned at the 2022 HR Derby but otherwise had a phenomenal campaign, hitting 40 HR with 131 RBI, 95 runs, and lowering his K% to a career-low 18.7. He had an impressive xwOBA of .354, an ISO of .246, and WRC+ of 143 while batting cleanup in New York. Projections for the 28-year-old look similar to this stat line, though he will have a boosted lineup ahead of him to knock in with the re-signing of Brandon Nimmo, return of Francisco Lindor, and anyone else Steve Cohen decides to add to his luxury tax mountain. The beauty of Alonso is that he has all of the power without cratering your batting average (.271 last season). He remains worthy of a second-round pick in 2023.",17.0
20,Paul Goldschmidt_STL,572.0,94.0,30,98.0,7.0,0.28,0.362,160,32.0,1.0,73.0,142.0,0.497,0.858,416,H,https://www.fantasypros.com/mlb/players/paul-goldschmidt.php,,,,,,,,,,,,,,paul-goldschmidt,"Paul Goldschmidt (STL - 1B,DH)",Paul Goldschmidt,Goldschmidt,STL,"1B,DH",,.280|94R|30HR|98RBI|7SB,21.0,"Paul Goldschmidt (STL - 1B,DH)",12.0,38.0,22.8,4.3,24.0,3.0,"Paul Goldschmidt won the NL MVP in 2022, putting together a strong campaign that saw him hit 35 HR with 115 RBI and 105 runs while slashing .317/.404/.578 in his age-34 season. Strangely, all of his underlying metrics were actually worse in 2022 than in 2021 with the exception of his BB% bouncing from 9.9 to 12.1. One striking reason for this was a .368 BABIP, while another was facing a lot of atrocious pitching in the NL Central. His Statcast page reads like a warning when comparing his expected numbers with his actual ones. All of this adds up to that Goldy is due for some regression in 2023, which could be dramatic. The positives are his solid floor, and a good surrounding lineup will keep the numbers afloat. Just make sure you're not paying for his MVP iteration on draft day.","1B,DH","Paul Goldschmidt (STL - 1B,DH)",".280|94R|30HR|98RBI|7SB
Paul Goldschmidt won the NL MVP in 2022, putting together a strong campaign that saw him hit 35 HR with 115 RBI and 105 runs while slashing .317/.404/.578 in his age-34 season. Strangely, all of his underlying metrics were actually worse in 2022 than in 2021 with the exception of his BB% bouncing from 9.9 to 12.1. One striking reason for this was a .368 BABIP, while another was facing a lot of atrocious pitching in the NL Central. His Statcast page reads like a warning when comparing his expected numbers with his actual ones. All of this adds up to that Goldy is due for some regression in 2023, which could be dramatic. The positives are his solid floor, and a good surrounding lineup will keep the numbers afloat. Just make sure you're not paying for his MVP iteration on draft day.",31.0
21,Fernando Tatis Jr._SD,489.0,88.0,34,87.0,22.0,0.276,0.353,135,28.0,2.0,58.0,136.0,0.546,0.899,392,H,https://www.fantasypros.com/mlb/players/fernando-tatis-jr.php,,,,,,,,,,,,,,fernando-tatis-jr,Fernando Tatis Jr. (SD - SS),Fernando Tatis Jr.,Tatis Jr.,SD,SS,SUS,.276|88R|34HR|87RBI|22SB,22.0,Fernando Tatis Jr. (SD - SS) SUS,10.0,62.0,23.1,5.4,22.0,0.0,"Fernando Tatis Jr. is the glow-in-the-dark, neon-colored wild card sitting in every fantasy baseball draft of 2023. Tatis missed the entire 2022 season with injuries and a PED suspension in August. The injuries have been addressed: He surgically repaired his torn labrum shortly after his suspension for a nagging shoulder issue that plagued him, and he had surgery on his left wrist in October. The suspension will end on April 20, so fantasy managers don't have to take a long absence into account. It's just every other part of the picture that muddies the water. Tatis's raw skills are phenomenal; he hits the ball as hard as anyone in the game, runs extremely well, and gets on base. He will be surrounded by superstar talent in the San Diego lineup, and he will have SS and OF eligibility in 2023, but he probably won't be playing the demanding infield position. If someone could guarantee that 2021 Tatis is who we're getting, he'd be a Top 5 pick, but the variables are numerous, and the impact is unknown. Someone will spend a high-round draft pick on him, so you only have to ask yourself if it will be you.",SS,Fernando Tatis Jr. (SD - SS),".276|88R|34HR|87RBI|22SB
Fernando Tatis Jr. is the glow-in-the-dark, neon-colored wild card sitting in every fantasy baseball draft of 2023. Tatis missed the entire 2022 season with injuries and a PED suspension in August. The injuries have been addressed: He surgically repaired his torn labrum shortly after his suspension for a nagging shoulder issue that plagued him, and he had surgery on his left wrist in October. The suspension will end on April 20, so fantasy managers don't have to take a long absence into account. It's just every other part of the picture that muddies the water. Tatis's raw skills are phenomenal; he hits the ball as hard as anyone in the game, runs extremely well, and gets on base. He will be surrounded by superstar talent in the San Diego lineup, and he will have SS and OF eligibility in 2023, but he probably won't be playing the demanding infield position. If someone could guarantee that 2021 Tatis is who we're getting, he'd be a Top 5 pick, but the variables are numerous, and the impact is unknown. Someone will spend a high-round draft pick on him, so you only have to ask yourself if it will be you.",45.0
22,Sandy Alcantara_MIA,,,19,,,,,180,,,,,,,450,P,https://www.fantasypros.com/mlb/players/sandy-alcantara.php,209.7,193.0,13.0,0.0,3.2,1.1,75.0,52.0,31.0,31.0,11.0,4.0,8.28,sandy-alcantara,Sandy Alcantara (MIA - SP),Sandy Alcantara,Alcantara,MIA,SP,,13-11-0SV|3.20|1.10|8.28K9,23.0,Sandy Alcantara (MIA - SP),14.0,65.0,23.2,8.2,20.0,-3.0,"In 2022, Sandy Alcantara had Jacob deGrom on speed dial to discuss coping strategies for receiving little to no run support during a dominant pitching season. He had nine NDs, giving up an average of 1.5 earned runs while pitching more than six innings in all but one. Beyond that, Alcantara threw 228 innings with a 2.28 ERA, 0.98 WHIP, and 207 strikeouts, winning the NL Cy Young with all 30 first-place votes. The 27-year-old demonstrated an easy delivery, and the Marlins demonstrated comfort in letting him go deep into ballgames. The concerns with Alcantara are related to over-drafting him coming off his career year and an xFIP that was an entire run above his ERA. He does not overpower hitters, but they struggle to make good contact against his three-pitch mix. He deserves a high draft pick - just recognize some slight regression may be on the horizon.",SP,Sandy Alcantara (MIA - SP),"13-11-0SV|3.20|1.10|8.28K9
In 2022, Sandy Alcantara had Jacob deGrom on speed dial to discuss coping strategies for receiving little to no run support during a dominant pitching season. He had nine NDs, giving up an average of 1.5 earned runs while pitching more than six innings in all but one. Beyond that, Alcantara threw 228 innings with a 2.28 ERA, 0.98 WHIP, and 207 strikeouts, winning the NL Cy Young with all 30 first-place votes. The 27-year-old demonstrated an easy delivery, and the Marlins demonstrated comfort in letting him go deep into ballgames. The concerns with Alcantara are related to over-drafting him coming off his career year and an xFIP that was an entire run above his ERA. He does not overpower hitters, but they struggle to make good contact against his three-pitch mix. He deserves a high draft pick - just recognize some slight regression may be on the horizon.",12.0
